date,name,time,record identifier,record identifier 2,latitude,longitude,maximum sustained wind (in knots),minimum pressure (millibars),wind radii NE,wind raddi SE,wind radii SW,wind radii NW,wind radii NE 2,win radii SE,wind radii SW 2,wind radii NW 2,wind radii NE 3,wind radii SE,wind radii SW 3,wind radii NW 3
20130620,BARRY,600,,TS,19.6,-95.9,40,1003,70,50,30,30,0,0,0,0,0,0,0,0
20130620,BARRY,1115,L,TS,19.6,-96.4,40,1003,70,50,30,30,0,0,0,0,0,0,0,0
20130620,BARRY,1200,,TS,19.6,-96.5,40,1004,70,30,0,0,0,0,0,0,0,0,0,0
20130620,BARRY,1800,,TD,19.6,-97,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20130621,BARRY,0,,LO,19.6,-97.5,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL032013,,CHANTAL,13,,,0,,,,,,,,,,,,,,
20130707,CHANTAL,1200,,TS,9.3,-41.4,35,1011,30,0,0,0,0,0,0,0,0,0,0,0
20130707,CHANTAL,1800,,TS,9.5,-43.8,35,1011,40,0,0,0,0,0,0,0,0,0,0,0
20130708,CHANTAL,0,,TS,9.8,-46.1,35,1010,40,30,0,0,0,0,0,0,0,0,0,0
20130708,CHANTAL,600,,TS,10.1,-48.4,35,1009,40,30,0,0,0,0,0,0,0,0,0,0
20130708,CHANTAL,1200,,TS,10.7,-50.6,40,1008,60,60,0,60,0,0,0,0,0,0,0,0
20130708,CHANTAL,1800,,TS,11.4,-52.9,45,1007,60,60,0,60,0,0,0,0,0,0,0,0
20130709,CHANTAL,0,,TS,12.1,-55.2,50,1006,80,60,0,80,50,0,0,0,0,0,0,0
20130709,CHANTAL,600,,TS,13,-57.7,50,1005,80,60,0,80,50,0,0,0,0,0,0,0
20130709,CHANTAL,1200,,TS,13.9,-60.3,55,1003,80,60,0,80,50,0,0,0,0,0,0,0
20130709,CHANTAL,1800,,TS,14.8,-62.9,55,1006,80,60,0,80,50,0,0,0,0,0,0,0
20130710,CHANTAL,0,,TS,15.6,-65.6,45,1008,80,60,0,60,0,0,0,0,0,0,0,0
20130710,CHANTAL,600,,TS,16.2,-68.4,40,1010,80,0,0,60,0,0,0,0,0,0,0,0
20130710,CHANTAL,1200,,TS,16.7,-71.2,40,1011,80,0,0,60,0,0,0,0,0,0,0,0
AL042013,,DORIAN,51,,,0,,,,,,,,,,,,,,
20130722,DORIAN,1800,,LO,11.3,-20,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130723,DORIAN,0,,LO,11.5,-20.9,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130723,DORIAN,600,,LO,11.7,-21.8,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130723,DORIAN,1200,,LO,12,-22.8,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130723,DORIAN,1800,,TD,12.4,-23.9,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130724,DORIAN,0,,TD,13,-25.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20130724,DORIAN,600,,TS,13.5,-27.1,35,1006,40,0,0,30,0,0,0,0,0,0,0,0
20130724,DORIAN,1200,,TS,13.9,-29,40,1005,40,0,0,30,0,0,0,0,0,0,0,0
20130724,DORIAN,1800,,TS,14.4,-30.8,45,1004,40,0,0,30,0,0,0,0,0,0,0,0
20130725,DORIAN,0,,TS,14.9,-32.4,45,1004,40,0,0,30,0,0,0,0,0,0,0,0
20130725,DORIAN,600,,TS,15.3,-33.9,50,1002,40,30,0,40,20,0,0,0,0,0,0,0
20130725,DORIAN,1200,,TS,15.7,-35.5,50,1002,50,30,20,40,20,0,0,0,0,0,0,0
20130725,DORIAN,1800,,TS,16,-37.1,50,1003,50,30,20,40,20,0,0,0,0,0,0,0
20130726,DORIAN,0,,TS,16.4,-38.7,45,1005,50,30,20,40,0,0,0,0,0,0,0,0
20130726,DORIAN,600,,TS,16.9,-40.7,45,1006,50,30,0,40,0,0,0,0,0,0,0,0
20130726,DORIAN,1200,,TS,17.3,-42.8,45,1008,50,0,0,50,0,0,0,0,0,0,0,0
20130726,DORIAN,1800,,TS,17.6,-45,40,1010,50,0,0,50,0,0,0,0,0,0,0,0
20130727,DORIAN,0,,TS,17.8,-47.1,35,1012,50,0,0,50,0,0,0,0,0,0,0,0
20130727,DORIAN,600,,TS,18,-49.2,35,1012,50,0,0,50,0,0,0,0,0,0,0,0
20130727,DORIAN,1200,,TS,18.3,-51.1,35,1012,60,0,0,60,0,0,0,0,0,0,0,0
20130727,DORIAN,1800,,DB,18.6,-53,35,1012,60,0,0,60,0,0,0,0,0,0,0,0
20130728,DORIAN,0,,DB,19,-54.9,35,1012,60,0,0,60,0,0,0,0,0,0,0,0
20130728,DORIAN,600,,DB,19.4,-56.8,35,1013,60,0,0,60,0,0,0,0,0,0,0,0
20130728,DORIAN,1200,,DB,19.8,-58.6,35,1013,60,0,0,60,0,0,0,0,0,0,0,0
20130728,DORIAN,1800,,DB,20.1,-60.3,30,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130729,DORIAN,0,,DB,20.4,-62,25,1014,0,0,0,0,0,0,0,0,0,0,0,0
20130729,DORIAN,600,,DB,20.6,-63.7,25,1014,0,0,0,0,0,0,0,0,0,0,0,0
20130729,DORIAN,1200,,DB,20.8,-65.3,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20130729,DORIAN,1800,,DB,21,-66.9,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20130730,DORIAN,0,,DB,21.3,-68.5,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20130730,DORIAN,600,,DB,21.5,-69.8,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20130730,DORIAN,1200,,DB,21.7,-71,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20130730,DORIAN,1800,,DB,21.9,-72.2,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20130731,DORIAN,0,,DB,22.1,-73.3,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20130731,DORIAN,600,,DB,22.4,-74.4,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20130731,DORIAN,1200,,DB,22.6,-75.3,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20130731,DORIAN,1800,,DB,22.8,-75.9,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20130801,DORIAN,0,,DB,23,-76.5,25,1014,0,0,0,0,0,0,0,0,0,0,0,0
20130801,DORIAN,600,,DB,23.3,-77,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130801,DORIAN,1200,,DB,23.7,-77.7,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130801,DORIAN,1800,,DB,24.2,-78.4,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130802,DORIAN,0,,DB,24.9,-79,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130802,DORIAN,600,,DB,25.7,-79.3,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130802,DORIAN,1200,,DB,26.5,-79.4,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130802,DORIAN,1800,,TD,27.4,-79.4,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130803,DORIAN,0,,TD,28.4,-79.3,30,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130803,DORIAN,600,,TD,29.4,-79.1,30,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130803,DORIAN,1200,,TD,30.3,-78.8,30,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130803,DORIAN,1800,,LO,31.1,-78.1,30,1013,0,0,0,0,0,0,0,0,0,0,0,0
20130804,DORIAN,0,,LO,31.8,-77.2,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
20130804,DORIAN,600,,LO,32.4,-75.6,30,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL052013,,ERIN,20,,,0,,,,,,,,,,,,,,
20130815,ERIN,0,,TD,13.9,-23.3,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130815,ERIN,600,,TS,14.1,-24.6,35,1007,30,30,0,0,0,0,0,0,0,0,0,0
20130815,ERIN,1200,,TS,14.3,-25.9,35,1007,30,30,0,0,0,0,0,0,0,0,0,0
20130815,ERIN,1800,,TS,14.7,-27.2,35,1007,30,30,0,0,0,0,0,0,0,0,0,0
20130816,ERIN,0,,TS,15.3,-28.6,35,1007,30,30,0,0,0,0,0,0,0,0,0,0
20130816,ERIN,600,,TS,15.9,-30,35,1007,30,30,0,0,0,0,0,0,0,0,0,0
20130816,ERIN,1200,,TS,16.5,-31.4,35,1007,30,30,0,0,0,0,0,0,0,0,0,0
20130816,ERIN,1800,,TS,17.3,-32.7,35,1007,30,30,0,0,0,0,0,0,0,0,0,0
20130817,ERIN,0,,TS,18,-33.8,40,1006,60,50,0,60,0,0,0,0,0,0,0,0
20130817,ERIN,600,,TS,18.8,-34.7,40,1006,60,50,0,60,0,0,0,0,0,0,0,0
20130817,ERIN,1200,,TS,19.6,-35.5,35,1007,60,0,0,60,0,0,0,0,0,0,0,0
20130817,ERIN,1800,,TS,20.3,-36.2,35,1007,60,0,0,60,0,0,0,0,0,0,0,0
20130818,ERIN,0,,TS,20.6,-37.2,35,1007,60,0,0,0,0,0,0,0,0,0,0,0
20130818,ERIN,600,,LO,20.6,-38,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130818,ERIN,1200,,LO,20.5,-38.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130818,ERIN,1800,,LO,20.4,-39.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130819,ERIN,0,,LO,20.3,-40.4,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130819,ERIN,600,,LO,20.2,-41.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130819,ERIN,1200,,LO,20.1,-42,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
20130819,ERIN,1800,,LO,20,-42.8,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL062013,,FERNAND,7,,,0,,,,,,,,,,,,,,
20130825,FERNAND,1200,,TD,18.7,-94.2,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20130825,FERNAND,1800,,TS,18.9,-95.1,45,1004,30,20,0,30,0,0,0,0,0,0,0,0
20130826,FERNAND,0,,TS,19.2,-95.9,50,1001,30,30,30,30,10,0,0,0,0,0,0,0
20130826,FERNAND,445,L,TS,19.5,-96.3,50,1001,30,30,30,30,10,0,0,0,0,0,0,0
20130826,FERNAND,600,,TS,19.7,-96.6,45,1002,30,30,10,30,0,0,0,0,0,0,0,0
20130826,FERNAND,1200,,TD,20.1,-97.3,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
20130826,FERNAND,1800,,LO,20.5,-98.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL072013,,GABRIELLE,36,,,0,,,,,,,,,,,,,,
20130904,GABRIELLE,1800,,TD,16.2,-65.9,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20130905,GABRIELLE,0,,TD,16.7,-66.3,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130905,GABRIELLE,600,,TD,17.1,-67,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130905,GABRIELLE,1200,,TD,17.4,-67.7,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
20130905,GABRIELLE,1800,,DB,17.9,-68.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
20130906,GABRIELLE,0,,DB,18.8,-68.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
20130906,GABRIELLE,600,,DB,19.5,-68.5,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
20130906,GABRIELLE,1200,,DB,20,-68.6,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
20130906,GABRIELLE,1800,,DB,20.4,-68.7,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
20130907,GABRIELLE,0,,DB,21.2,-68.7,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
20130907,GABRIELLE,600,,DB,22,-68.8,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
20130907,GABRIELLE,1200,,DB,22.8,-69.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130907,GABRIELLE,1800,,DB,23.6,-69.2,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130908,GABRIELLE,0,,DB,24.4,-69.1,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130908,GABRIELLE,600,,DB,24.7,-68.9,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130908,GABRIELLE,1200,,DB,24.8,-68.8,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130908,GABRIELLE,1800,,DB,24.9,-68.7,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130909,GABRIELLE,0,,DB,25.1,-68.2,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130909,GABRIELLE,600,,DB,25.4,-67.8,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130909,GABRIELLE,1200,,LO,25.9,-66.9,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130909,GABRIELLE,1800,,LO,26.6,-65.9,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130910,GABRIELLE,0,,TD,27.6,-65.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20130910,GABRIELLE,600,,TS,29,-65,40,1005,70,100,0,0,0,0,0,0,0,0,0,0
20130910,GABRIELLE,1200,,TS,30.1,-64.8,55,1003,70,100,0,60,20,20,0,20,0,0,0,0
20130910,GABRIELLE,1800,,TS,31.1,-64.7,50,1004,90,100,30,60,20,20,0,20,0,0,0,0
20130911,GABRIELLE,0,,TS,31.9,-64.9,50,1004,90,100,30,60,20,20,0,20,0,0,0,0
20130911,GABRIELLE,600,,TS,32.3,-65.4,45,1008,90,50,30,60,0,0,0,0,0,0,0,0
20130911,GABRIELLE,1200,,TS,32.5,-65.7,40,1009,90,40,20,60,0,0,0,0,0,0,0,0
20130911,GABRIELLE,1800,,TS,32.6,-66.2,35,1009,90,40,0,50,0,0,0,0,0,0,0,0
20130912,GABRIELLE,0,,TD,32.9,-66.8,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130912,GABRIELLE,600,,TD,33.2,-67.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130912,GABRIELLE,1200,,TS,33.6,-67.6,35,1008,80,90,0,0,0,0,0,0,0,0,0,0
20130912,GABRIELLE,1800,,TS,34,-67.9,35,1008,80,0,0,0,0,0,0,0,0,0,0,0
20130913,GABRIELLE,0,,TS,34.7,-68.1,35,1008,60,0,0,0,0,0,0,0,0,0,0,0
20130913,GABRIELLE,600,,TD,35.9,-67.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20130913,GABRIELLE,1200,,TD,37.7,-66.6,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL082013,,EIGHT,4,,,0,,,,,,,,,,,,,,
20130906,EIGHT,1200,,TD,22.4,-97.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130906,EIGHT,1800,L,TD,22.3,-97.9,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130907,EIGHT,0,,TD,21.9,-98.5,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130907,EIGHT,600,,LO,21.5,-99,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL092013,,HUMBERTO,46,,,0,,,,,,,,,,,,,,
20130908,HUMBERTO,0,,LO,13,-17.6,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130908,HUMBERTO,600,,LO,13,-18.4,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130908,HUMBERTO,1200,,LO,13,-19.3,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
20130908,HUMBERTO,1800,,TD,13,-20.3,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20130909,HUMBERTO,0,,TD,13.1,-21.3,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20130909,HUMBERTO,600,,TS,13.3,-22.4,35,1006,0,0,40,60,0,0,0,0,0,0,0,0
20130909,HUMBERTO,1200,,TS,13.5,-23.6,40,1005,60,0,40,60,0,0,0,0,0,0,0,0
20130909,HUMBERTO,1800,,TS,13.7,-24.6,45,1004,80,40,40,60,0,0,0,0,0,0,0,0
20130910,HUMBERTO,0,,TS,13.9,-25.5,50,1002,90,60,40,60,40,30,0,0,0,0,0,0
20130910,HUMBERTO,600,,TS,14.1,-26.5,55,1000,100,80,50,70,50,30,0,0,0,0,0,0
20130910,HUMBERTO,1200,,TS,14.3,-27.3,55,1000,100,80,50,80,50,30,0,30,0,0,0,0
20130910,HUMBERTO,1800,,TS,14.7,-27.9,55,999,110,80,50,80,50,30,20,30,0,0,0,0
20130911,HUMBERTO,0,,TS,15.1,-28.3,55,998,120,90,60,90,60,40,30,40,0,0,0,0
20130911,HUMBERTO,600,,TS,15.6,-28.6,60,994,120,100,60,90,60,40,30,40,0,0,0,0
20130911,HUMBERTO,1200,,HU,16.3,-28.9,70,987,120,100,60,90,60,40,30,40,30,20,0,0
20130911,HUMBERTO,1800,,HU,17.4,-28.9,80,979,120,100,60,90,60,40,30,40,30,20,0,20
20130912,HUMBERTO,0,,HU,18.6,-28.9,80,979,130,120,70,100,60,50,30,50,40,30,20,30
20130912,HUMBERTO,600,,HU,19.9,-28.9,80,979,140,130,70,130,60,50,30,50,40,30,20,30
20130912,HUMBERTO,1200,,HU,21.2,-28.9,75,980,150,140,70,160,60,50,40,50,40,30,20,30
20130912,HUMBERTO,1800,,HU,22.3,-29.1,75,980,160,150,80,160,70,60,40,60,40,30,20,30
20130913,HUMBERTO,0,,HU,23.2,-29.5,70,982,180,160,90,160,80,60,40,60,40,30,20,30
20130913,HUMBERTO,600,,TS,24,-30,60,986,200,160,100,160,90,70,50,70,0,0,0,0
20130913,HUMBERTO,1200,,TS,24.6,-30.8,55,988,200,160,110,160,90,70,50,70,0,0,0,0
20130913,HUMBERTO,1800,,TS,24.8,-31.7,45,995,180,140,100,160,0,0,0,0,0,0,0,0
20130914,HUMBERTO,0,,LO,24.8,-32.6,40,999,180,120,80,140,0,0,0,0,0,0,0,0
20130914,HUMBERTO,600,,LO,24.9,-33.6,35,1003,180,0,0,120,0,0,0,0,0,0,0,0
20130914,HUMBERTO,1200,,LO,25.2,-34.8,35,1004,180,0,0,120,0,0,0,0,0,0,0,0
20130914,HUMBERTO,1800,,LO,25.5,-36.3,35,1005,180,0,0,120,0,0,0,0,0,0,0,0
20130915,HUMBERTO,0,,TS,25.6,-37.8,35,1004,180,0,0,120,0,0,0,0,0,0,0,0
20130915,HUMBERTO,600,,TS,25.6,-38.9,35,1004,190,0,0,120,0,0,0,0,0,0,0,0
20130915,HUMBERTO,1200,,TS,25.9,-39.7,35,1004,200,0,0,120,0,0,0,0,0,0,0,0
20130915,HUMBERTO,1800,,TS,26.4,-40.4,35,1004,200,0,0,120,0,0,0,0,0,0,0,0
20130916,HUMBERTO,0,,TS,26.7,-41.3,35,1004,200,0,0,120,0,0,0,0,0,0,0,0
20130916,HUMBERTO,600,,TS,26.7,-42.4,35,1004,190,0,0,110,0,0,0,0,0,0,0,0
20130916,HUMBERTO,1200,,TS,26.8,-42.9,40,1000,180,0,0,100,0,0,0,0,0,0,0,0
20130916,HUMBERTO,1800,,TS,26.9,-43.3,40,1000,170,0,0,90,0,0,0,0,0,0,0,0
20130917,HUMBERTO,0,,TS,27,-43.2,35,1002,160,0,0,0,0,0,0,0,0,0,0,0
20130917,HUMBERTO,600,,TS,27.4,-42.9,35,1002,140,120,0,0,0,0,0,0,0,0,0,0
20130917,HUMBERTO,1200,,SS,28.4,-42.6,40,1000,120,120,0,0,0,0,0,0,0,0,0,0
20130917,HUMBERTO,1800,,SS,29.5,-42.7,40,1000,120,0,0,0,0,0,0,0,0,0,0,0
20130918,HUMBERTO,0,,SS,30.5,-43.2,35,1003,120,0,0,0,0,0,0,0,0,0,0,0
20130918,HUMBERTO,600,,SD,31.1,-43.6,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20130918,HUMBERTO,1200,,SD,31.6,-43.9,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20130918,HUMBERTO,1800,,SD,32,-44.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20130919,HUMBERTO,0,,SD,32.5,-44.3,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
20130919,HUMBERTO,600,,SD,33,-44.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL102013,,INGRID,22,,,0,,,,,,,,,,,,,,
20130912,INGRID,600,,LO,19.3,-92.2,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
20130912,INGRID,1200,,LO,19.6,-92.9,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
20130912,INGRID,1800,,TD,19.7,-93.6,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
20130913,INGRID,0,,TD,19.7,-94.1,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
20130913,INGRID,600,,TD,19.6,-94.6,30,1002,0,0,0,0,0,0,0,0,0,0,0,0
20130913,INGRID,1200,,TS,19.3,-95.1,35,1000,40,0,40,40,0,0,0,0,0,0,0,0
20130913,INGRID,1800,,TS,19.1,-95.3,40,996,50,30,40,40,0,0,0,0,0,0,0,0
20130914,INGRID,0,,TS,19.3,-95.3,50,993,70,40,50,40,40,0,0,0,0,0,0,0
20130914,INGRID,600,,TS,19.6,-95.1,55,990,70,60,50,40,40,0,0,0,0,0,0,0
20130914,INGRID,1200,,TS,20.3,-94.6,60,989,70,60,50,40,30,0,0,30,0,0,0,0
20130914,INGRID,1800,,HU,21,-94.4,65,986,70,80,40,40,40,20,0,20,20,0,0,0
20130915,INGRID,0,,HU,21.6,-94.7,75,983,70,90,40,50,50,30,20,30,30,0,0,20
20130915,INGRID,600,,HU,22,-95.2,75,985,70,80,40,60,50,20,20,30,30,0,0,20
20130915,INGRID,1200,,HU,22.4,-95.6,65,989,70,70,30,60,40,10,0,30,20,0,0,20
20130915,INGRID,1800,,HU,22.7,-95.9,65,987,70,70,30,70,40,10,0,30,20,0,0,0
20130916,INGRID,0,,HU,23,-96.2,70,989,70,70,30,60,40,20,0,30,15,15,0,0
